,Alere Inc.,"Bankrate, Inc.",Barrett Business Services Inc.,Benford's Law,Computer Sciences Corp,"KIT Digital, Inc.",Lime Energy Co.,Logitech International,MagnaChip Semiconductor Corp,Marrone Bio Innovations Inc,Maxwell Technologies Inc,Miller Energy Resources Inc,No Company,OCZ Technology Group Inc,Osiris Therapeutics,Quadrant 4 System Corporation,Saba Software,Tangoe Inc,Trinity Capital Corp,Weatherford International Ltd./Switzerland
1,0.28182898593,0.3271692745,0.31354832208333333,0.3010299957,0.32497008798571425,0.307427125825,0.3030211964666667,0.33629425763333337,0.23275018672,0.3521005011,0.27883971125,0.25527167083999996,0.30644046926862445,0.297298611025,0.29318877928571424,0.32409808756,0.2374766514,0.27470927082727276,0.3550135646333334,0.27048171096428575
2,0.17449322324,0.1450924609,0.16397822983333335,0.1760912591,0.1510807058857143,0.17219284745,0.20633905543333333,0.17629239513333336,0.25935432608,0.16600179525999997,0.2232636488833333,0.19604047899333335,0.18052009209887215,0.167936099975,0.16273193775714284,0.16461626251333333,0.20008490404999998,0.1719407611363636,0.17890678263333334,0.18085203882857143
3,0.13131462797000001,0.1578947368,0.12838173851166668,0.1249387366,0.12253193212428572,0.132538356125,0.12828727353333333,0.10274597920666667,0.15480174116,0.11973347656400002,0.12011399447166667,0.12580053744266667,0.12623053971935086,0.09349966103000001,0.15126722834285714,0.11810243470933333,0.13951434875000002,0.15399099403636363,0.10319806832333332,0.10750630998357143
4,0.10494826883300001,0.08819345661,0.09451841586499998,0.09691001301,0.1214646468657143,0.10825870570500001,0.07079726093666668,0.09833346233000001,0.077826043558,0.103157434222,0.09310657506166665,0.13741803123333332,0.09682288699677852,0.07746576166250001,0.09057545685,0.07781907554133333,0.1152657497,0.11826026475545456,0.07277632192666666,0.10366950459785715
5,0.081707730996,0.08534850640000001,0.07931498943333334,0.07918124605,0.08178631753,0.089455750025,0.08138768347666665,0.07761849358666666,0.06086739273399999,0.063638485396,0.07913684556166665,0.097852914082,0.0840458572571138,0.07533038544250001,0.07920174796714284,0.09399116462533331,0.11676006115,0.09178773059727273,0.06395683461,0.07343040917285715
6,0.06822177061,0.06827880512000001,0.05663831760333334,0.06694678962999999,0.06011391276428572,0.06742624387500001,0.05783964329666667,0.05834933349666666,0.052788541358000006,0.061256490458,0.057644006175000005,0.060334016284,0.06660504206215995,0.10845117506250002,0.057473759359999994,0.07755704997600002,0.05138393615,0.055410634146000004,0.07596970072333334,0.07178906243714286
7,0.062785641696,0.034139402560000004,0.08146592990666666,0.05799194698,0.058580330288571424,0.04525903036,0.06473989504,0.06003409167666667,0.090629456576,0.047404356854000004,0.04687657041666667,0.04752469122933334,0.05910879072979096,0.06122814713000001,0.04696752163142857,0.04214501763266666,0.05875360842,0.037557742659090905,0.06120864638,0.07601684027785717
8,0.054156139713000005,0.04836415363,0.042459845078333336,0.05115252245,0.04456058687428572,0.05268030567750001,0.041445099183333334,0.04809651928333333,0.038338384201999996,0.041319652788,0.05644820713499999,0.04528126722866667,0.0514116146351198,0.07082913189,0.05215820522857143,0.04464949581266667,0.053948038714999993,0.036008706305000006,0.05206780363333333,0.056619959745
9,0.04054361099499999,0.04551920341,0.039694211693333335,0.045757490559999996,0.03491147966857143,0.0247616350025,0.046142892563333336,0.04223546764,0.03264392764,0.045387807394,0.044570441069999994,0.034476392662,0.04642166083273795,0.047961026835000004,0.06643536359714286,0.057021411614000005,0.026812701645,0.0592519234609091,0.036902277153333336,0.059634163978571415
