,Unnamed: 0,adsh,fraud,AccountsReceivable,Cash,CashFlowfromOps,CurrentLiabilities,Depreciation,Expenses,IntangibleAssets,OtherCurrentAssets,OtherIncome,OtherLiabilities,PPE,Sales,ShareholdersEquity,sum_of_first_digits,total_deviation,TotalCurrentAssets,CurrentRatio,TotalLiabilities,DebtToEquityRatio,NetIncome,ProfitMargin,ReceivableTurnover,CollectionRatio,DSRI,TotalAssets,AQI,DEPI,TATA
1137,1137,0001026655-18-000007,0.0,43028000.0,63471000.0,51607000.0,13051000.0,183201000.0,500926000.0,8819000.0,511716000.0,7353000.0,240039000.0,496986000.0,2312162000.0,1064557000.04,920,0.007110556555,618215000.0,47.36916711363114,253090000.0,0.23774208425710444,1811236000.0,0.7833516855652848,53.736218276471135,6.792439284098606,0.018609422696160564,1124020000.0,0.00784594580167608,0.2693391670231863,1.565478372270956
1138,1138,0001027884-18-000013,0.0,1107064000.0,2476452000.84,877911000.0,3373448000.0,2299678000.0,6427528162.89,12978262000.0,58233647000.0,3095794000.0,34026266000.0,3903407000.0,71965023000.0,35439898000.0,1488,0.007786914281,61817163000.84,18.324623056540368,37399714000.0,1.0552997076910322,65537494837.11,0.9106853872208168,65.00529599011439,5.614927129252776,0.015383361997952809,78698832000.84,0.16491047795806524,0.3707313377134119,0.8216079221661111
1139,1139,0001027884-18-000045,0.0,1392379000.0,3612310000.7,-310771000.0,4482420000.0,2119485000.0,6423207123.35,15813707000.0,54656611000.0,2871525000.0,34105755000.0,3996888000.0,64898345000.0,21626009000.0,1500,0.005882443488,59661300000.7,13.310064652732226,38588175000.0,1.7843410219611024,58475137876.65,0.9010266421532012,46.60968385762784,7.830990682428035,0.021454768992953517,79471895000.7,0.19898489899933447,0.3465264463105831,0.7397068973393954
1140,1140,0001028918-18-000042,0.0,70827750000.0,298812000.0,171115000.0,135301000.0,42126000.0,5034566000.0,1419870000.0,18764013000.0,650127000.0,25926965000.0,204676000.0,30661000.0,24511654000.04,1754,0.0030442703700000002,89890575000.0,664.3748013687999,26062266000.0,1.06326019451635,-5003905000.0,-163.20097191872412,0.00043289529880590584,843159.9996738527,2310.02739636672,91515121000.0,0.01551514093501549,0.17068743365126698,-0.05654825064373788
1141,1141,0001028954-18-000002,0.0,10768333000.0,-211317000.0,19010000.0,11490000.0,20346000.0,275057852.99,5640000.0,2202593114.5199995,365800000.0,4136294000.0,56622000.0,138000.0,3946331000.38,1128,0.01097111654,12759609114.52,1110.496876807659,4147784000.0,1.051048176040125,-274919852.99,-1992.1728477536233,1.2815354057122862e-05,28481460.47101449,78031.39855072464,12821871114.52,0.0004398733967628799,0.2643436233239788,-0.022924099795165003
1142,1142,0001029145-18-000004,0.0,427157000.0,1486501000.0,55659000.0,257720000.0,748421000.0,3635158021.0,387022000.0,8276369021.34,1723595000.0,12822052000.0,16742019000.0,1928214000.0,12938999000.23,1274,0.001604962579,10190027021.34,39.53913945887009,13079772000.0,1.0108797442342718,-1706944021.0,-0.885246150582871,4.514063915609484,80.85840316479394,0.221529871684367,27319068021.34,0.014166735105959003,0.04279029000985681,-0.0645191490289186
1143,1143,0001029199-18-000015,0.0,1678777000.0,2749899000.0,851678000.0,4073351000.0,1245866000.0,12292227327.96,6966079000.0,16005011120.84,6443087000.0,11447765072.18,2726909000.0,10307580000.0,15933587000.080004,1218,0.002724139214,20433687120.84,5.016431709626791,15521116072.18,0.9741131154022048,-1984647327.9599988,-0.192542510265261,6.139934011485742,59.44689296614725,0.1628681999072527,30126675120.84,0.231226279437031,0.3136009464417189,-0.09414664301929497
1144,1144,0001029730-18-000002,0.0,355755000.0,577221000.1667,47681000.0,467569000.0,312390000.0,6822143003.82,1573444000.0,2053001000.0,227896000.0,574732000.0,175290000.0,10220542000.0,4520714000.000401,1236,0.001256022612,2985977000.1667,6.386174019592187,1042301000.0,0.2305611458720697,3398398996.1800003,0.3325067296998535,28.729159112310445,12.704861933936574,0.03480784091489473,4734711000.1667,0.3323210223273612,0.6405634842519685,0.7076921898848795
1145,1145,0001029744-18-000006,0.0,26824000.0,3092000.0,2387000.0,10083000.0,14666000.0,141421072.14,64983581.0,400254004.44,42466000.0,115940000.0,47309000.0,272218001.0,1675206000.04,856,0.006099476609,430170004.44,42.66289838738471,126023000.0,0.07522835997303667,130796928.86,0.4804859648499146,10.148300067104088,35.96661486027149,0.09853867085005888,542462585.44,0.11979366456636055,0.2366438079870916,0.2367166553170569
1146,1146,0001029744-18-000030,0.0,22262000.0,4455000.0,-597000.0,5892000.0,13285000.0,34574033.09,25175000.0,78787001.05,13165000.0,90963000.0,37806000.0,66808000.0,63066000.03999996,512,0.00962804444,105504001.05,17.90631382382892,96855000.0,1.5357720473562486,32233966.91,0.4824866319901808,3.000988231066392,121.62660160459824,0.3332235660399952,168485001.05,0.1494198287272409,0.2600262277113386,0.19485987895300544
1147,1147,0001029800-18-000010,0.0,106995000.0,81091000.0,178301000.0,55235000.0,4125909000.0,1259750000.0,0.0,3115978000.0,715269000.0,1897074000.0,8010525000.0,871814000.0,6363415000.02,818,0.007028798819000001,3304064000.0,59.81830361184032,1952309000.0,0.3068020866144773,-387936000.0,-0.4449756484754776,8.148175148371417,44.79530610887185,0.12272686605170367,11314589000.0,0.0,0.3399605683185028,-0.05004485801472771
1148,1148,0001029800-18-000018,0.0,92278000.0,14642000.0,24114000.0,21825000.0,409560000.0,99490600.0,0.0,2617526000.0,21505000.0,1304823000.0,4013069000.0,108826000.0,4631646000.02,372,0.011712336770000002,2724446000.0,124.83143184421533,1326648000.0,0.2864312168922822,9335400.0,0.08578280925514123,1.1793276837382691,309.4983735504383,0.8479407494532557,6737515000.0,0.0,0.09260555203703498,-0.0021934793466136995
1149,1149,0001029831-18-000006,0.0,553610000.0,-112845000.0,157539000.0,1228927000.0,477980000.0,1416173000.0,5353580000.0,4802603075.610001,109400000.0,9125524000.0,1905663000.0,4093463000.0,6363241000.040001,842,0.005820142694,5243368075.610001,4.26662289591652,10354451000.0,1.6272291116955824,2677290000.0,0.6540403565391943,7.394127634977693,49.363497361524956,0.13524245852472588,12502611075.61,0.4281969556298303,0.20052499472446167,0.2015379815273556
1150,1150,0001030469-18-000021,0.0,34852351000.0,5044886000.84,327034000.0,282771000.0,186908000.0,10566560178.570002,195641000.0,48931856190.92,5417571000.0,22059665000.0,597206000.0,-77145000.0,45671788002.0,2172,0.006418766748999999,88829093191.76,314.13791793274413,22342436000.0,0.4891955620178831,-10643705178.570002,137.97012351506905,-0.002213480519578149,-164898.67282390303,-451.77718581891236,89621940191.76,0.00218295876636232,0.2383684005131907,-0.12241131083634665
1151,1151,0001031029-18-000025,0.0,279617000.0,-8910000.0,21829000.0,13613000.0,259432000.0,846080044.26,51724000.0,745012012.0899999,931807000.0,291044000.0,420000000.0,1481741000.0,495880000.02,880,0.0013248465570000001,1015719012.09,74.61389936751634,304657000.0,0.6143764620224903,635660955.74,0.4289959957509443,5.299180664981027,68.87857257104987,0.18870841800287635,1487443012.09,0.0347737691996165,0.38183659291879096,0.4126759484234003
1152,1152,0001031203-18-000013,0.0,12220396000.0,-584789997.2900001,1449658000.0,19733967000.0,1042727000.0,58776231000.0,6041616000.0,49512251350.65,743172000.0,15084520000.0,16222347000.0,147974940000.0,49345878000.04,1982,0.0036299664299999997,61147857353.36,3.0986094865446967,34818487000.0,0.7056007190706339,89198709000.0,0.6027960477632226,12.10884982777972,30.143242767998423,0.0825842267616395,83411820353.36,0.07243117311678038,0.060395165407342015,1.0519977939369511
1153,1153,0001031296-18-000015,0.0,13119000000.0,-14331999997.12,16863000000.0,2940000000.0,58756000000.0,218589000159.61,20763000000.0,276857000000.0,11127000000.0,158361000000.0,266368000000.0,202013000000.0,186713000204.53006,3372,0.001908963683,275644000002.88,93.7564625860136,161301000000.0,0.8638980672117468,-16576000159.609983,-0.08205412601966203,15.39850598368778,23.7035982832788,0.06494136515966795,562775000002.88,0.03689396295125713,0.18071874115722,-0.05941806256397115
1154,1154,0001031623-18-000014,0.0,571382000.0,102552000.0,-14123000.0,132107000.0,522864000.0,625710000.0,0.0,1239478000.0,2000000.0,274211000.0,1232911000.0,2419344000.0,1945315000.0,706,0.021230631639999997,1913412000.0,14.483804794598319,406318000.0,0.2088700287614088,1793634000.0,0.7413720413467453,4.234197087062595,86.2028839222533,0.2361722847185022,3146323000.0,0.0,0.29779669946320003,0.574561798009931
1155,1155,0001032220-18-000011,0.0,972646000.0,523148000.09,109008000.0,305820000.0,28281000.0,144669000.0,1072923000.0,4401302000.0,125068000.0,1713234000.0,332539000.0,2329498000.0,10412122000.0,376,0.022350771329999998,5897096000.09,19.282898437283368,2019054000.0,0.19391378625797887,2184829000.0,0.9378969202806784,2.395011134575169,152.40012655087062,0.4175345932900565,7302558000.09,0.14692426954866733,0.07837980156310627,0.2842594334717255
1156,1156,0001032975-18-000007,0.0,1957691000.0,2297645001.2,496731000.0,1993388000.0,601957000.0,2775436000.0,4576422000.0,7526139000.0,66975000.0,3099097000.0,1130118000.0,5164040000.0,11203582001.2,708,0.00787438545,11781475001.2,5.910276875951897,5092485000.0,0.4545407887811729,2388604000.0,0.4625456038295598,2.6378218012955057,138.3717428602412,0.37910066537052384,17488015001.2,0.2616890481673291,0.3475351817906269,0.10818111717482988
1157,1157,0001033012-18-000025,0.0,79573000000.0,46564000000.0,-51198000000.0,293000000.0,743000000.0,12917001142.67,0.0,106289000000.0,53812000000.0,61415000000.0,2270000000.0,4235000000.0,66803000000.02,1664,0.008704420879,232426000000.0,793.2627986348123,61708000000.0,0.923730970165734,-8682001142.67,-2.050059301693034,0.05322157013057193,6858.121605667061,18.789374262101536,234696000000.0,0.0,0.2465980750082974,0.18115348730839045
1158,1158,0001033905-18-000014,0.0,233713000.0,476232000.0,164504000.0,133078000.0,249217000.0,1553368000.0,1104161000.0,2886688421.25,12515000.0,313090000.0,835562000.0,1404411000.0,3666752240.244,1028,0.009369765644,3596633421.25,27.026506419167706,446168000.0,0.12167934203547665,-148957000.0,-0.10606368078860104,6.009126578324697,60.740940508156086,0.1664135356387838,5536356421.25,0.1994382073672024,0.2297398825014127,-0.05661864521526356
1159,1159,0001034054-18-000003,0.0,5353494000.0,501486000.0,2284025000.0,286452000.0,26806084000.0,8571205251.6900015,27929882000.0,40312413799.81,6170416000.0,89778413000.0,17491752000.0,14512624000.0,6664585000.02,1386,0.0038755808169999998,46167393799.81,161.16973803572677,90064865000.0,13.5139494806848,5941418748.309999,0.4093965879850535,2.7108695741510123,134.6431431007928,0.3688853235638159,91589027799.81,0.3049479033782029,0.6051330362954976,0.039932662636228855
1160,1160,0001035002-18-000010,0.0,40660000000.0,13707000006.900002,15913000000.0,45516000000.0,39135000000.0,262819000000.0,290000000.0,247001000000.0,4312000000.0,66856000000.0,159127000000.0,685649000000.0,393235000000.03,1188,0.01595053629,301368000006.9,6.621144213175588,112372000000.0,0.2857629661652483,422830000000.0,0.6166857969602523,16.862985735366454,21.6450399548457,0.05930147932834439,460785000006.9,0.0006293607647723798,0.19739032189728745,0.8830951528237825
1161,1161,0001035201-18-000003,0.0,644784000.0,-799018996.5100001,894157000.0,1450221000.0,4367376000.0,5959525000.0,97648000.0,15784696000.0,1342304000.0,9682386000.0,26139631000.0,5103324000.0,21151384000.02,1668,0.003907440942,15630461003.49,10.77798556460705,11132607000.0,0.5263299555239257,-856201000.0,-0.1677732003690144,7.914780763790665,46.116248938926866,0.1263458875039092,41867740003.49,0.002332296894741903,0.14315976654150306,-0.04180684220963669
1162,1162,0001035267-18-000013,0.0,1695700000.0,1298000000.0,3037100000.0,1403200000.0,1128600000.0,22310801419.25,1822500000.0,40524200000.0,1359500000.0,3943400000.0,6391200000.0,25933100000.0,60174300364.945015,1190,0.003095090665,43517900000.0,31.013326681870012,5346600000.0,0.08885188473441233,3622298580.75,0.13967857991331542,15.293448133514184,23.86642938946752,0.06538747777936306,51731600000.0,0.0352299174972357,0.1500837788239049,0.011312207253400243
1163,1163,0001035443-18-000028,0.0,18838146000.0,-6835474000.0,2373840000.0,7386941000.0,34002205000.0,11976366000.0,153984000.0,86175479000.0,32191788000.0,41858595000.0,41451179000.0,13399666000.0,229190807000.02,2162,0.002118548082,98178151000.0,13.2907723237535,49245536000.0,0.21486697762705512,1423300000.0,0.10621906546028834,0.7113049235312222,513.1413939720587,1.405866832800161,139783314000.0,0.0011015907091743717,0.4506385691064565,-0.006800096326232472
1164,1164,0001035748-18-000007,0.0,185630000.0,255022000.0,99358000.0,130319000.0,114983000.0,13349973000.0,577412000.0,2210835000.0,221449000.0,759907000.0,448410000.0,1800057000.0,2206695018.255,956,0.008905637579999999,2651487000.0,20.346127579247845,890226000.0,0.4034204965505241,-11549916000.0,-6.416416813467571,9.697015568604213,37.64044694140241,0.10312451216822577,3677309000.0,0.15702025584469514,0.20409021766333624,-3.1678800992791194
1165,1165,0001036848-18-000004,0.0,83939400.0,-36362800.0,25915200.0,322957100.0,108204400.0,105023600.0,0.0,534351600.0,67200000.0,682502900.0,529706300.0,178779600.0,786099400.004,478,0.008169577939,581928200.0,1.8018746143063584,1005460000.0,1.2790494433590511,73756000.0,0.4125526626080381,2.129865116977248,171.37235456394353,0.4695133001751878,1111634500.0,0.0,0.16962311495950766,0.043036447681319714
1166,1166,0001037016-18-000010,0.0,50600000.0,294800000.0,0.0,197332000.0,0.0,172100000.0,48520000.0,13629004.680000005,182400000.0,2103558000.0,512900000.0,172200000.0,2668262000.0,198,0.02827142263,359029004.68,1.8194160332840088,2300890000.0,0.8623178683352685,100000.0,0.0005807200929152149,3.4031620553359683,107.25319396051106,0.2938443670150987,920449004.68,0.052713403733722686,0.0,0.00010864262929456438
1167,1167,0001037038-18-000005,0.0,1529900000.0,6766000000.0,1801800000.0,1930400000.0,5326600000.0,14838099994.4,3440500000.0,24769500000.0,5240100000.0,18155600000.0,19592600000.0,13148800000.0,52513800004.0,838,0.003349601028,33065400000.0,17.128781599668464,20086000000.0,0.3824899359495988,-1689299994.3999994,-0.12847560191044047,8.594548663311327,42.468780421027006,0.11635282307130687,56098500000.0,0.0613296255693111,0.21375485569360173,-0.062231610371043786
1168,1168,0001037646-18-000006,0.0,1102897000.0,259324000.0,1447480000.0,1266634000.0,1067865000.0,11311857540.97,3414663000.0,20313401657.23,2970911000.0,12188902000.0,6216215000.0,28327077000.0,25852289467.97,1418,0.002492164182,21675622657.23,17.112775006221213,13455536000.0,0.5204775390075566,17015219459.03,0.6006697923343803,25.6842452196352,14.211046377993748,0.038934373638339036,31306500657.23,0.10907201150925848,0.1466025908556743,0.4972685906188864
1169,1169,0001037976-18-000008,0.0,8218200000.0,624600000.0,1406900000.0,3142200000.0,1770900000.0,68549700000.0,15408500000.0,160339000000.0,8957600000.0,25539500000.0,10398900000.0,42831600000.0,95898300001.94,1446,0.002078345441,169181800000.0,53.84183056457259,28681700000.0,0.2990845510235299,-25718100000.0,-0.600446866332334,5.211798203986273,70.03340991230775,0.1918723559241308,194989200000.0,0.07902232533904441,0.14551594931716216,-0.1391102686712905
1170,1170,0001038133-18-000007,0.0,65068000.0,16237000.0,18389000.0,34987000.0,103588000.0,241840000.0,97179000.0,1165450103.49,113544000.0,162388000.0,233834000.0,1288808000.0,1134379000.03,972,0.004978155220000001,1246755103.49,35.63481017206391,197375000.0,0.1739938768213976,1046968000.0,0.8123537408209757,19.807094116923835,18.427740982365094,0.05048696159552082,1577768103.49,0.06159270160490726,0.30699835813906623,0.6519202649139618
1171,1171,0001038133-18-000014,0.0,65068000.0,16237000.0,18389000.0,34987000.0,103588000.0,241840000.0,97179000.0,1165450103.49,113544000.0,162388000.0,233834000.0,1288808000.0,1134379000.03,972,0.004978155220000001,1246755103.49,35.63481017206391,197375000.0,0.1739938768213976,1046968000.0,0.8123537408209757,19.807094116923835,18.427740982365094,0.05048696159552082,1577768103.49,0.06159270160490726,0.30699835813906623,0.6519202649139618
1172,1172,0001038357-18-000015,0.0,1354000000.0,2057000000.0,5030000000.0,1888000000.0,23474000000.0,26524000000.0,542000000.0,46348000000.0,9528000000.0,36803000000.0,101273000000.0,14123000000.0,118784000000.26,1082,0.002451877449,49759000000.0,26.35540254237288,38691000000.0,0.3257256869604939,-12401000000.0,-0.8780712313247894,10.430576070901038,34.99327338384196,0.0958719818735396,151574000000.0,0.003575811154947428,0.1881728618724298,-0.11499993402562445
1173,1173,0001038509-18-000007,0.0,2333177000.0,-86466000.0,250650000.0,50917000.0,-39663000.0,9375510000.0,0.0,63583980000.0,307668000.0,71298093000.0,1030404000.0,1115882000.0,37886882010.0,1220,0.011692292909999999,65830691000.0,1292.901997368266,71349010000.0,1.8832114498408152,-8259628000.0,-7.4018829947969405,0.4782671867586557,763.171737692695,2.0908814731306715,66861095000.0,0.0,-0.04003367176688963,-0.12728295879689078
1174,1174,0001038773-18-000010,0.0,7010167907.0,305886296.0,18233042.0,11471115.0,25759116.0,679973971.76,175397071.0,4195727932.24,173511792.0,2924787149.0,249579949.0,30043255.0,7544721837.49,1060,0.006429289854,11511782135.24,1003.5451771898372,2936258264.0,0.3891804532023467,-649930716.76,-21.633165805769053,0.0042856683889126715,85167.57874787536,233.3358321859599,11936759155.24,0.014693860261309257,0.09355416384522117,-0.05597530703856829
1175,1175,0001039399-18-000014,0.0,165141000.0,402623000.0,139868000.0,208385000.0,533329000.0,2787318000.0,1982038000.0,4181854090.0,150168000.0,1526518000.0,1162749000.0,2238059000.0,3618176000.004,1334,0.0038554091499999996,4749618090.0,22.792514288456463,1734903000.0,0.4794965750693394,-549259000.0,-0.2454175694206453,13.552412786648985,26.93247363005176,0.07378759898644316,7894405090.0,0.2510686970587166,0.3144483921140419,-0.08729308822433382
1176,1176,0001039684-18-000021,0.0,2537152000.0,226608015.2200001,3764981000.0,2932968000.0,6521175000.0,7357444000.0,5316056000.0,96075120054.1,5258345000.0,73920759000.0,63524400000.0,102228296000.0,97198188007.64,1262,0.0019415254569999998,98838880069.32,33.69926984178484,76853727000.0,0.7906909436826036,94870852000.0,0.9280292806602196,40.292539035895366,9.058749057110372,0.02481849056742568,167679336069.32,0.031703703775415086,0.09309902873950282,0.5433339201816499
1177,1177,0001039828-18-000006,0.0,24162105000.0,-5203287000.0,3841519000.0,6074166000.0,12733000.0,405980209141.86,0.0,417229140000.0,21987745000.0,225564212000.0,18806785000.0,29029249000.0,133533843029.97,1578,0.005737520715,436187958000.0,71.81034532148117,231638378000.0,1.7346791850213708,-376950960141.86,-12.985212264425442,1.2014370850552962,303.80284123092537,0.8323365513176039,454994743000.0,0.0,0.0006765848094515492,-0.8369162171657443
1178,1178,0001040161-18-000006,0.0,19305000.0,138728000.0,6817000.0,48505000.0,54660000.0,345245029.78,83996000.0,972032032.14,13356000.0,115044000.0,129170000.0,327989000.0,251930000.00399995,952,0.008024397811,1130065032.14,23.297908094835577,163549000.0,0.6491842972151125,-17256029.77999997,-0.05261161130403755,16.98984718984719,21.483418651235255,0.05885868123626097,1343231032.14,0.06253280187115673,0.2973399336343361,-0.017921734388199374
1179,1179,0001040593-18-000017,0.0,197534000.0,-4781039030.0,2146232000.0,413147000.0,7847585000.0,9698200000.0,90261000.0,10418287000.0,6660049000.0,15329847000.0,95986165000.0,-609019000.0,2052326134.1800013,1198,0.0027193226429999997,5834781970.0,14.122774629853295,15742994000.0,7.670805208690699,-10307219000.0,16.924297928307656,-3.083109743132828,-118.3869632967116,-0.3243478446485249,101911207970.0,0.0008856827604925009,0.07557836445279112,-0.1221990323543802
1180,1180,0001040971-18-000006,0.0,6612587000.0,619701008.3800002,1701946000.0,7583993000.0,43541555000.0,22576389191.67,1971958000.0,48952442000.78,15108506000.0,66718826000.0,69080102000.0,13777178009.39,105522387061.0975,1548,0.009256796631,56184730009.16,7.408330942441534,74302819000.0,0.7041427044005234,-8799211182.279999,-0.6386802272775159,2.0834777688958948,175.18785438897476,0.4799667243533554,127236790009.16,0.015498331888583737,0.3866179575035022,-0.08253239634168702
1181,1181,0001041061-18-000013,0.0,1444000000.0,0.0,0.0,19117000000.0,882000000.0,1071000081.93,0.0,22769000000.0,2385000000.0,45575000000.0,1404000000.0,13006000000.0,43147000007.0,564,0.005500403491,24213000000.0,1.2665690223361403,64692000000.0,1.4993394671588898,11934999918.07,0.9176533844433338,9.006925207756233,40.524373366138704,0.11102568045517454,25617000000.0,0.0,0.3858267716535433,0.465901546553851
1182,1182,0001041803-18-000008,0.0,216685000.0,1062574000.0,-8048000.0,670054000.0,23354000.0,2705315000.0,106823000.0,7399135000.0,17635000.0,2610916000.0,1396104000.0,3033537000.0,6587697000.0002,560,0.01214027935,8678394000.0,12.951782990624634,3280970000.0,0.49804506795013503,328222000.0,0.10819779023628194,13.999755405311856,26.071884074596753,0.07142981938245685,10181321000.0,0.010492056973746331,0.016452758729036013,0.033028130632557405
1183,1183,0001042046-18-000014,0.0,4343000000.0,86193000000.0,4359000000.0,2894000000.0,375000000.0,292417000283.17,967000000.0,343364000015.29004,22600000000.0,137843000000.0,134276000000.0,71551000000.0,163418000008.97,1670,0.010513047099999999,433900000015.2901,149.93089150493782,140737000000.0,0.8612086795351489,-220866000283.17,-3.0868331719077298,16.475017269168774,22.154756746935753,0.06069796369023494,569143000015.29,0.001699045758225992,0.0027849774602490885,-0.3957265577844571
1184,1184,0001042773-18-000004,0.0,2061000000.0,790000000.0,1615000000.0,6128000000.0,5257000000.0,26666000000.0,2137000000.0,45980000000.0,1684000000.0,32038000000.0,24448000000.0,42225000000.0,42844000000.0,940,0.0026415088,48831000000.0,7.968505221932116,38166000000.0,0.8908131827093642,15559000000.0,0.3684783895796329,20.487627365356623,17.815630550621673,0.048809946714031965,75416000000.0,0.028336162087620687,0.17697357347247938,0.184894452105654
1185,1185,0001042776-18-000040,0.0,7166711000.0,518718003.02,698340000.0,9185180000.0,5606830000.0,4620024000.0,1113142000.0,17812520000.0,1601939000.0,15254535000.0,14667074000.0,4319707000.0,30022345002.2,1008,0.004124352679,25497949003.02,2.7759879504832785,24439715000.0,0.8140508344104729,-300317000.0,-0.06952253937593453,0.6027460853381698,605.5617927327015,1.6590734047471276,41278165003.02,0.0269668479671652,0.2765540371504176,-0.02419334774031103
1186,1186,0001042893-18-000003,0.0,336068000.0,1688779000.0,544606000.0,84349000.0,1327538000.0,2957278266.36,360110000.0,8858127000.0,4936000.0,460225000.0,2083128000.0,6398101000.0,11161887000.04,828,0.012298914309999999,10882974000.0,129.0231538014677,544574000.0,0.048788703917003316,3440822733.64,0.5377881239511536,19.03811431019913,19.1720668367067,0.05252621051152522,13326212000.0,0.0270226828148914,0.3892313114212884,0.2173323322216396
1187,1187,0001043277-18-000007,0.0,4359195000.0,1613193000.0,1631745000.0,2422427000.0,830171000.0,131070685483.25,6055350000.0,20013718111.42,22541186000.0,34201850000.0,3697589000.0,145921398000.0,27974998174.38,1092,0.007001500823999999,25986106111.42,10.727302045188564,36624277000.0,1.3091788879379145,14850712516.75,0.1017719999965324,33.474391028618825,10.90385780843465,0.02987358303680725,35739045111.42,0.16943233880820965,0.1833513702139689,0.36987467000135466
1188,1188,0001043604-18-000011,0.0,3006500000.0,6418400001.200001,3266800000.0,2642200000.0,3433100000.0,25136900224.47,16465400000.0,44366900000.0,1361100000.0,23788800000.0,7385000000.0,51877200000.0,61040000001.6,1314,0.002448785173,53791800001.2,20.358716221784874,26431000000.0,0.4330111402245607,26740299775.53,0.5154537981142004,17.255014136038582,21.153271572097186,0.057954168690677224,77642200001.2,0.2120676642308631,0.31734777826050786,0.3023291428523046
1189,1189,0001045309-18-000014,0.0,656600000.0,119500000.0,649300000.0,1291500000.0,3101900000.0,6743700000.0,3476600000.0,23683300000.0,548300000.0,17523200000.0,7507900000.0,10491300000.0,16254801743.66,1464,0.005072440911,24459400000.0,18.938753387533875,18814700000.0,1.1574856646491218,3747600000.0,0.357210259929656,15.978221139201946,22.843594216160053,0.06258518963331522,35443900000.0,0.09808740008859074,0.2923617787328696,0.08741419539046211
1190,1190,0001045450-18-000021,0.0,14979914000.0,-1799538000.0,1950396000.0,646221000.0,17864730000.0,927838025.98,45143000.0,13504806285.51,4710680000.0,17519267000.0,18902809000.0,4386612000.0,32496842000.04,1222,0.002769849179,26685182285.51,41.29420474653409,18165488000.0,0.5589924091694092,3458773974.02,0.7884841362810296,0.29283292280583184,1246.4445476372198,3.4149165688690952,45633134285.51,0.0009892592456515192,0.4858832134508649,0.033054446021231525
1191,1191,0001045810-18-000010,0.0,2910000000.0,15491000001.45,6359000000.0,4283000000.0,2379000000.0,38290000053.42,5275000000.0,79818000430.73001,7590000000.0,25681000020.035,7030000000.0,54092000000.0,92679000158.354,1334,0.005649311053000001,98219000432.18,22.932290551524634,29964000020.035,0.32330948724994496,15801999946.580004,0.2921319224022037,18.58831615120275,19.63599053464468,0.05379723434149227,110524000432.18,0.04772719028784034,0.2528430226378999,0.08543845598833928
1192,1192,0001046025-18-000014,0.0,34055726000.0,-56216000.0,178890000.0,19670000.0,112137000.0,2234929170.44,302681000.0,12864868000.0,1045535000.0,9627014000.0,327472000.0,21791000.0,22676224004.6,1642,0.008563030988,46864378000.0,2382.5306558210473,9646684000.0,0.4254096271955647,-2213138170.44,-101.56202883942913,0.0006398630292010219,570434.5826258548,1562.834472947547,47494531000.0,0.006372965342051673,0.25508349465092844,-0.05036428658364897
1193,1193,0001046311-18-000006,0.0,1439110000.0,724235000.0,574488000.0,874680000.0,370270000.0,4612068933.77,2049017000.0,6403431000.0,119828000.0,4654791000.0,1292156000.0,7152485000.0,11469150000.02,1338,0.001948735471,8566776000.0,9.794183015502814,5529471000.0,0.4821168961946053,2540416066.2299995,0.3551795028203484,4.970075254845009,73.43953185501263,0.2012041968630483,11907949000.0,0.1720713617433195,0.2227287109320956,0.1650937593224492
1194,1194,0001046327-18-000010,0.0,38455000.0,252163000.0,-114660000.0,54575000.0,127190000.0,804129000.0,2407492000.0,1665343000.0,233311000.0,215117000.0,203619000.0,677742000.0,677231000.0040003,1024,0.007848366127,1955961000.0,35.839871736142925,269692000.0,0.39822748810731773,-126387000.0,-0.18648246677939392,17.624288128981927,20.710056334121248,0.05673988036745546,4567072000.0,0.527141240602294,0.3844816797608288,-0.0025677282950651967
1195,1195,0001047122-18-000022,0.0,26221000000.0,18158000005.9925,15959000000.0,13371000000.0,13543000000.0,130152000000.0,50718000000.0,316398000000.0,655000000.0,71294000000.0,45757000000.0,237616000000.0,189436000014.95,1444,0.0050629182299999995,360777000005.9925,26.98205070720159,84665000000.0,0.4469319453183047,107464000000.0,0.452259107130833,9.06204950230731,40.27786428523332,0.11035031311022826,457252000005.9925,0.1109191430531421,0.2283811129848229,0.2001194089884807
1196,1196,0001047127-18-000009,0.0,1296881000.0,1917994000.0,1932644000.0,2691023000.0,11320653000.0,11055022053.54,74194000.0,19981251010.33,1299065000.0,20389466000.0,21366624000.0,19173716000.0,23967239000.003998,1228,0.0031240991550000002,23196126010.33,8.619817077122716,23080489000.0,0.9630015789468344,8118693946.459998,0.4234282987429249,14.784483695882662,24.68804508213223,0.06763847967707459,44636944010.33,0.0016621657607839289,0.3463320912292572,0.1385858750775682
1197,1197,0001047340-18-000030,0.0,1022200000.0,-210500000.0,776000000.0,1744700000.0,2230000000.0,11773400422.29,3231900000.0,12718600120.75,2052200000.0,7723700000.0,7709100000.0,20251800000.0,23794000003.99,1352,0.004412950084,13530300120.75,7.755086903622399,9468400000.0,0.39793225176146296,8478399577.709998,0.4186491856383136,19.811974173351594,18.42320188822722,0.05047452572117046,24471300120.75,0.13206899445688092,0.22436639132315805,0.3147523645945925
